Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
858,5,3,8125,1,3,3,0,4,0,8,2,2,0,5,6,5,1994,1995,1,1,5,6,2,0.0,3,3,2,2,3,3,5,0,5,0,702,702,0,2,1,4,702,779,0,1481,0,0,2,1,3,1,3,6,6,1,1,1994.0,0,2,343,4,4,2,0,36,0,0,0,0,0,3,2009,8,4,174000
859,0,3,10400,1,3,3,0,4,0,14,2,2,0,2,7,5,1976,1976,1,1,5,6,1,189.0,3,3,1,2,3,3,5,0,5,0,1090,1090,0,4,1,4,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,1,1976.0,1,2,479,4,4,2,0,0,0,0,0,0,0,6,2009,8,3,152000
860,5,3,11029,1,0,3,0,0,0,14,3,2,0,5,6,7,1968,1984,1,1,5,6,1,220.0,3,3,1,3,3,2,1,619,5,0,435,1054,0,4,1,4,1512,1142,0,2654,1,0,2,1,4,1,2,9,6,1,1,1968.0,2,2,619,4,4,2,0,65,0,0,222,0,0,8,2006,8,4,250000
861,4,3,7642,1,3,3,0,0,0,6,2,2,0,0,7,8,1918,1998,1,1,12,14,2,0.0,2,3,0,3,3,3,5,0,5,0,912,912,0,2,1,4,912,514,0,1426,0,0,1,1,3,1,2,7,6,1,5,1925.0,2,1,216,4,4,2,0,240,0,0,0,0,0,6,2007,8,4,189950
862,14,3,11625,1,3,3,0,4,0,19,2,2,1,2,5,4,1965,1965,3,1,8,6,2,0.0,3,3,2,3,3,2,1,841,5,0,198,1039,0,0,1,4,1039,0,0,1039,1,0,1,1,3,1,3,6,6,0,1,1965.0,2,2,504,4,4,2,0,0,0,0,0,0,0,4,2010,8,4,131500
863,0,3,9672,1,3,3,0,0,0,20,2,2,0,2,6,5,1984,1985,3,1,5,10,2,0.0,3,3,2,2,3,3,2,338,5,0,702,1040,0,4,1,4,1097,0,0,1097,0,0,2,0,3,1,3,6,6,0,1,1986.0,2,2,480,4,4,2,0,0,0,0,0,0,0,5,2010,8,4,152000
864,0,3,7931,1,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,2,10,2,0.0,3,3,1,3,3,3,1,1148,5,0,0,1148,0,4,1,4,1148,0,0,1148,1,0,1,0,3,1,3,6,6,0,1,1959.0,2,1,672,4,4,2,0,0,0,0,0,0,0,7,2009,8,4,132500
865,0,1,8640,1,3,3,0,4,0,21,2,2,0,2,7,5,2007,2008,1,1,11,13,2,0.0,2,3,2,0,3,3,5,0,5,0,1372,1372,0,0,1,4,1372,0,0,1372,0,0,2,0,3,1,2,6,6,0,1,2008.0,0,2,529,4,4,2,0,140,0,0,0,0,0,5,2008,6,5,250580
866,0,3,8750,1,0,3,0,4,0,12,2,2,0,2,5,6,1970,1970,1,1,7,8,1,76.0,3,3,1,3,3,3,1,828,5,0,174,1002,0,4,1,4,1002,0,0,1002,1,0,1,0,3,1,3,5,6,0,5,1973.0,2,2,902,4,4,2,0,0,0,0,0,0,0,8,2009,8,4,148500
867,0,3,10656,1,0,1,0,4,0,23,2,2,0,2,8,5,2006,2007,1,1,11,13,3,274.0,2,3,2,2,3,0,5,0,5,0,1638,1638,0,0,1,4,1646,0,0,1646,0,0,2,0,3,1,2,6,6,1,1,2007.0,1,3,870,4,4,2,192,80,0,0,0,0,0,11,2007,6,5,248900
868,0,3,6970,1,3,3,0,0,0,19,1,2,0,2,4,5,1961,1961,1,1,11,13,2,0.0,3,3,1,3,3,3,0,932,5,0,108,1040,0,4,1,4,1120,0,0,1120,1,0,1,1,3,1,1,5,6,0,1,1961.0,1,2,544,4,4,2,168,0,0,0,0,0,400,5,2007,8,4,129000
870,5,3,9938,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1994,1,1,7,8,1,246.0,2,3,2,2,3,3,2,750,5,0,300,1050,0,0,1,4,1062,887,0,1949,1,0,2,1,3,1,2,8,6,1,1,1993.0,0,2,574,4,4,2,156,90,0,0,0,0,0,6,2010,8,4,236000
871,0,3,6600,1,3,3,0,4,0,12,4,2,0,2,5,5,1962,1962,3,1,7,8,2,0.0,3,3,1,3,3,3,5,0,5,0,894,894,0,2,0,4,894,0,0,894,0,0,1,0,2,1,3,5,6,0,5,1962.0,2,1,308,4,4,2,0,0,0,0,0,0,0,8,2009,8,4,109500
872,5,3,8750,1,3,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,1,11,13,1,116.0,3,3,2,2,3,3,2,505,5,0,299,804,0,0,1,4,804,878,0,1682,0,0,2,1,3,1,2,7,6,0,1,1998.0,1,2,523,4,4,2,0,77,0,0,0,0,0,6,2010,8,4,200500
873,0,3,8892,1,3,3,0,0,0,12,2,2,0,2,5,7,1953,1996,1,1,13,15,2,0.0,2,3,3,3,3,0,5,0,5,0,105,105,0,2,1,4,910,0,0,910,0,0,1,0,3,1,2,5,6,0,1,1953.0,2,2,414,4,4,2,196,0,150,0,0,0,0,10,2008,8,4,116000
874,2,3,12144,1,3,3,0,4,0,12,2,2,0,2,5,7,1949,1950,1,1,5,6,2,0.0,2,3,1,3,3,3,4,375,5,0,457,832,0,2,1,4,1036,0,232,1268,0,0,1,0,3,1,3,6,6,1,1,1949.0,2,1,288,4,4,2,0,28,0,0,0,0,0,9,2009,8,4,133000
875,4,4,5720,1,3,3,0,4,0,17,0,2,0,0,5,6,1941,1950,1,1,12,14,2,0.0,3,3,1,3,3,3,5,0,5,0,676,676,0,0,1,4,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,5,1941.0,2,1,200,4,4,2,26,0,0,0,0,0,0,8,2009,8,0,66500
876,5,1,9000,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,1,4,5,2,0.0,2,3,2,2,3,0,2,64,5,0,1120,1184,0,0,1,4,1184,1426,0,2610,0,0,2,1,4,1,0,11,6,1,3,2007.0,0,2,550,4,4,2,208,364,0,0,0,0,0,8,2007,6,5,303477
877,0,3,25286,1,3,1,0,4,1,11,2,2,0,2,4,5,1963,1963,1,1,5,10,2,0.0,3,3,2,3,3,1,0,633,5,0,431,1064,0,2,1,4,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,1,1963.0,2,2,648,4,4,2,0,0,0,0,0,0,0,1,2007,8,4,132250
878,5,3,8834,1,3,3,0,4,0,16,2,2,0,5,9,5,2004,2005,3,1,11,13,3,216.0,2,3,2,0,3,3,2,1170,5,0,292,1462,0,0,1,4,1462,762,0,2224,1,0,2,1,4,1,0,10,6,1,1,2004.0,0,3,738,4,4,2,184,0,0,0,0,0,0,6,2009,8,4,350000
879,9,3,11782,1,0,3,0,4,0,19,2,2,0,6,5,7,1961,1995,1,1,5,6,2,0.0,3,3,1,3,3,0,0,899,5,0,210,1109,0,4,1,4,1155,0,0,1155,1,0,1,0,3,1,2,6,3,0,5,1987.0,2,2,576,4,4,2,192,0,0,0,0,0,400,6,2010,8,4,148000
880,0,3,7000,1,0,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,1,11,13,1,90.0,2,2,1,3,3,3,0,646,5,0,218,864,0,0,1,4,864,0,0,864,1,0,1,0,3,1,3,6,6,0,1,1978.0,2,1,336,4,4,2,0,0,0,0,0,0,0,7,2009,8,4,136500
881,0,3,7024,1,3,3,0,4,0,7,2,2,0,2,5,5,2005,2006,1,1,11,13,2,0.0,3,3,2,0,1,3,0,980,5,0,110,1090,0,2,1,4,1090,0,0,1090,1,0,1,1,2,1,3,5,6,0,1,2005.0,0,2,450,4,4,2,0,49,0,0,0,0,0,6,2007,8,4,157000
882,4,3,13758,1,0,3,0,1,0,23,2,2,0,0,7,5,1990,1991,1,1,5,6,1,117.0,2,2,1,2,3,2,3,902,5,0,254,1156,0,0,1,4,1187,530,0,1717,0,0,2,1,3,1,2,7,6,1,1,1990.0,1,2,400,4,4,2,168,36,0,0,0,0,0,4,2007,8,4,187500
883,5,3,9636,1,0,3,0,0,0,8,2,2,0,5,6,5,1992,1993,1,1,11,13,2,0.0,3,3,2,2,3,3,5,0,5,0,808,808,0,2,1,4,808,785,0,1593,0,0,2,1,3,1,3,7,6,1,3,1993.0,1,2,389,4,4,2,342,40,0,0,0,0,0,12,2009,8,4,178000
884,7,3,6204,1,3,0,0,4,0,18,2,2,0,3,4,5,1912,1950,1,1,12,14,2,0.0,2,3,2,3,0,3,5,0,5,0,795,795,0,4,0,4,954,795,481,2230,1,0,1,0,5,1,3,10,6,0,5,1997.0,2,1,440,4,2,2,0,188,0,0,0,0,0,3,2006,8,4,118500
885,0,3,7150,1,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,1,5,6,1,60.0,3,3,1,3,3,3,1,432,5,0,460,892,0,4,1,4,892,0,0,892,0,0,1,0,3,1,3,5,6,0,1,1967.0,1,1,288,4,4,2,0,0,0,0,0,0,0,7,2009,8,4,100000
886,11,1,5119,1,0,3,0,1,0,21,2,2,4,2,9,5,1999,2000,1,1,7,8,1,60.0,2,3,2,0,3,0,2,1238,5,0,460,1698,0,0,1,4,1709,0,0,1709,1,0,2,0,2,1,2,5,6,1,1,1999.0,0,2,506,4,4,2,97,65,0,0,0,0,0,1,2008,1,0,328900
887,10,3,8393,1,3,3,0,0,0,12,2,2,2,2,5,5,1959,2005,1,1,7,8,1,122.0,3,3,1,3,3,3,3,528,5,0,1098,1626,0,0,1,4,1712,0,0,1712,0,0,2,0,4,2,3,8,6,0,1,2005.0,0,2,588,4,4,2,272,54,0,0,0,0,0,6,2006,8,3,145000
888,4,3,16466,1,0,3,0,4,0,7,2,2,0,0,5,7,1955,1955,1,1,7,8,2,0.0,3,2,2,3,3,3,5,0,5,0,816,816,0,4,1,4,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,1,1955.0,2,1,300,4,4,2,121,0,0,0,265,0,0,4,2008,8,4,135500
889,0,3,15865,1,0,3,0,4,1,12,2,2,0,2,8,6,1970,1970,0,5,12,14,2,0.0,2,2,2,3,1,1,0,351,4,823,1043,2217,0,0,1,4,2217,0,0,2217,1,0,2,0,4,1,2,8,6,1,1,1970.0,2,2,621,4,4,2,81,207,0,0,224,0,0,10,2007,8,4,268000
890,0,3,12160,1,3,3,0,4,0,12,1,2,0,2,6,4,1953,1953,3,1,12,14,1,90.0,3,3,1,3,3,3,1,1024,5,0,481,1505,0,0,1,4,1505,0,0,1505,1,0,1,0,2,1,3,6,6,1,1,1953.0,1,2,505,4,4,2,0,0,0,162,0,0,0,2,2009,8,4,149500
891,4,3,8064,1,3,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,1,7,8,2,0.0,3,2,1,3,3,2,5,0,5,0,672,672,0,0,1,4,672,252,0,924,0,0,1,0,3,1,3,6,6,1,5,2003.0,2,2,576,4,4,2,0,0,0,0,0,0,2000,7,2007,8,4,122900
892,5,3,11184,1,3,3,0,4,0,19,2,2,0,5,6,5,1978,1978,3,1,5,6,1,92.0,3,3,1,3,3,3,3,226,4,500,192,918,0,2,1,4,918,765,0,1683,0,0,2,1,3,1,3,7,6,1,1,1978.0,1,2,440,4,4,2,243,0,0,0,0,0,0,7,2009,8,4,172500
893,0,3,8414,1,3,3,0,4,0,19,2,2,0,2,6,8,1963,2003,3,1,5,6,2,0.0,3,3,1,3,3,3,2,663,5,0,396,1059,0,4,1,4,1068,0,0,1068,0,1,1,0,3,1,3,6,6,0,1,1963.0,1,1,264,4,4,2,192,0,0,0,0,0,0,2,2006,8,4,154500
894,0,3,13284,1,3,3,0,4,0,19,4,2,0,2,5,5,1954,1954,1,1,12,10,2,0.0,3,3,2,2,3,2,1,1064,5,0,319,1383,0,4,1,4,1383,0,0,1383,1,0,1,0,3,1,3,6,6,1,1,1954.0,2,1,354,4,4,2,511,116,0,0,0,0,0,6,2008,8,4,165000
896,5,3,7056,1,3,3,0,4,0,12,2,2,0,5,6,5,1963,1963,3,1,5,6,1,415.0,3,3,1,3,3,3,1,400,5,0,380,780,0,4,1,4,983,813,0,1796,1,0,1,1,4,1,3,8,6,1,1,1963.0,1,2,483,4,4,2,0,50,0,0,0,0,0,10,2008,8,4,140000
897,1,4,8765,1,3,3,0,4,0,9,2,2,0,2,4,6,1936,1950,1,1,12,14,2,0.0,3,3,0,3,3,3,0,285,5,0,666,951,0,0,0,4,951,0,0,951,0,0,1,0,2,1,3,6,6,0,5,1936.0,2,1,327,4,4,2,0,28,0,0,0,0,0,4,2006,8,0,106500
899,0,3,12919,1,0,3,0,4,0,16,2,2,0,2,9,5,2009,2010,3,1,11,13,3,760.0,0,3,2,0,3,1,2,2188,5,0,142,2330,0,0,1,4,2364,0,0,2364,1,0,2,1,2,1,0,11,6,2,1,2009.0,0,3,820,4,4,2,0,67,0,0,0,0,0,3,2010,6,5,611657
900,0,3,6993,1,3,3,0,4,0,19,1,2,0,2,5,7,1961,1994,1,1,5,10,2,0.0,3,3,1,3,3,3,1,465,5,0,447,912,0,4,1,4,1236,0,0,1236,0,0,1,0,3,1,3,6,6,1,1,1961.0,2,1,288,4,4,2,0,0,0,0,0,0,0,6,2006,8,4,135000
901,0,3,7340,1,0,3,0,4,0,12,2,2,0,2,4,6,1971,1971,1,1,5,6,2,0.0,3,3,1,3,3,3,0,322,5,0,536,858,0,4,1,4,858,0,0,858,0,0,1,0,2,1,3,4,6,0,5,1979.0,2,1,684,4,4,2,0,0,0,0,0,0,0,6,2007,8,4,110000
902,0,3,8712,1,0,3,0,4,0,12,2,2,0,2,5,7,1957,2000,3,1,7,8,2,0.0,3,2,1,3,3,2,1,860,5,0,132,992,0,4,1,4,1306,0,0,1306,1,0,1,0,2,1,3,5,6,0,5,1968.0,2,1,756,4,4,2,0,0,0,0,0,0,0,5,2009,8,4,153000
903,5,3,7875,1,3,3,0,4,0,8,2,2,0,5,7,5,2003,2003,1,1,11,13,2,0.0,2,3,2,2,3,3,5,0,5,0,783,783,0,0,1,4,807,702,0,1509,0,0,2,1,3,1,2,8,6,1,1,2003.0,0,2,393,4,4,2,0,75,0,0,0,0,0,7,2006,8,4,180000
904,0,3,14859,1,0,1,0,1,0,8,2,2,0,2,7,5,2006,2006,3,1,11,13,1,27.0,2,3,2,2,3,3,5,0,5,0,1670,1670,0,0,1,4,1670,0,0,1670,0,0,2,0,3,1,2,7,6,1,1,2006.0,1,3,690,4,4,2,144,60,0,0,0,0,0,8,2006,6,5,240000
905,0,3,6173,1,0,3,0,4,0,19,2,2,0,2,5,6,1967,1967,1,1,5,14,1,75.0,3,3,1,3,3,3,2,599,5,0,277,876,0,4,1,4,902,0,0,902,0,0,1,0,3,1,3,6,6,0,1,1967.0,2,1,288,4,4,2,0,0,0,0,0,0,0,8,2007,8,4,125500
906,0,3,9920,1,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,5,6,3,110.0,3,3,1,3,3,3,4,354,3,290,412,1056,0,4,1,4,1063,0,0,1063,1,0,1,0,3,1,3,6,6,0,1,1954.0,1,1,280,4,4,2,0,0,164,0,0,0,0,2,2010,8,4,128000
907,0,3,13501,1,0,3,0,0,0,21,2,2,0,2,8,5,2006,2006,1,1,11,13,3,208.0,2,3,2,2,3,3,2,63,5,0,1560,1623,0,0,1,4,1636,0,0,1636,1,0,2,0,3,1,2,8,6,1,1,2006.0,1,3,865,4,4,2,0,60,0,0,0,0,0,6,2007,8,4,255000
908,4,3,11500,1,0,3,0,4,0,6,2,2,0,0,7,7,1936,1987,1,1,2,3,2,0.0,2,3,1,2,3,3,4,223,5,0,794,1017,0,2,1,4,1020,1037,0,2057,0,0,1,1,3,1,2,6,6,1,1,1936.0,0,1,180,1,4,2,0,0,0,0,322,0,0,6,2006,8,4,250000
909,0,3,8885,1,0,2,0,4,1,11,2,2,0,2,5,5,1983,1983,1,1,5,6,2,0.0,3,3,1,2,3,0,1,301,0,324,239,864,0,4,1,4,902,0,0,902,1,0,1,0,2,1,3,5,6,0,1,1983.0,2,2,484,4,4,2,164,0,0,0,0,0,0,6,2006,8,4,131000
910,5,3,12589,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,11,13,2,0.0,2,3,2,2,3,3,5,0,5,0,742,742,0,0,1,4,742,742,0,1484,0,0,2,1,3,1,2,8,6,1,1,2005.0,0,2,390,4,4,2,36,24,0,0,0,0,0,6,2009,8,4,174000
911,10,3,11600,1,3,3,0,0,0,12,1,2,2,5,5,5,1960,1960,1,1,7,8,1,361.0,3,3,1,3,3,3,4,443,5,0,662,1105,0,4,1,0,1105,1169,0,2274,0,0,2,0,5,2,3,12,6,0,5,1960.0,2,2,480,4,4,2,0,0,0,0,0,0,0,1,2010,8,4,154300
912,0,3,9286,1,0,3,0,1,1,5,2,2,0,2,5,7,1977,1989,1,1,5,10,2,0.0,3,3,1,2,1,0,0,196,5,0,1072,1268,0,4,1,4,1268,0,0,1268,0,0,1,1,3,1,2,5,6,0,5,1978.0,2,1,252,4,4,2,173,0,0,0,0,0,0,10,2009,8,4,143500
913,1,4,6120,1,3,3,0,4,0,3,2,2,0,2,5,7,1925,1950,1,1,7,8,2,0.0,3,3,0,3,3,3,4,489,5,0,279,768,0,4,0,4,1015,0,0,1015,0,0,1,0,3,1,3,6,2,0,5,1925.0,2,1,450,4,4,2,0,0,112,0,120,0,620,7,2006,8,0,88000
914,10,2,6270,1,3,1,0,4,0,6,2,2,2,5,5,6,1949,1950,1,1,7,8,2,0.0,3,3,1,3,3,3,1,284,5,0,717,1001,0,4,0,0,1001,1001,0,2002,0,0,2,0,4,2,3,8,6,0,0,1949.0,2,3,871,4,4,2,0,0,0,0,0,0,0,8,2007,8,4,145000
915,12,1,3000,1,3,3,0,4,0,21,2,2,4,5,6,5,2009,2009,1,1,11,13,3,76.0,2,3,2,2,3,0,2,294,5,0,318,612,0,0,1,4,612,612,0,1224,0,0,2,1,2,1,2,4,6,0,5,2009.0,1,2,528,4,4,2,0,234,0,0,0,0,0,6,2009,6,5,173733
916,12,4,2001,1,3,3,0,4,0,10,2,2,3,5,4,5,1970,1970,1,1,4,5,1,80.0,3,3,1,3,3,3,5,0,5,0,546,546,0,1,1,4,546,546,0,1092,0,0,1,1,3,1,3,6,6,0,1,1970.0,2,1,286,4,4,2,0,0,0,0,0,0,0,1,2007,8,4,75000
917,0,0,9000,1,3,3,0,4,0,9,2,2,0,2,2,3,1949,1950,1,1,0,0,2,0.0,3,3,1,3,3,0,1,50,5,0,430,480,0,4,0,0,480,0,0,480,1,0,0,0,1,1,3,4,6,0,5,1958.0,2,1,308,4,4,2,0,0,0,0,0,0,0,10,2006,8,0,35311
918,0,3,17140,1,3,3,0,4,0,7,2,2,0,2,4,6,1956,1956,1,1,11,13,2,0.0,3,3,1,3,3,3,0,1059,5,0,75,1134,0,0,1,0,1229,0,0,1229,0,0,1,0,3,1,3,6,6,0,1,1956.0,1,1,284,4,4,2,0,0,0,0,0,0,0,4,2009,8,4,135000
919,5,3,13125,1,0,3,0,0,0,20,2,2,0,5,7,5,1991,1991,1,1,5,6,2,0.0,2,3,2,0,3,2,1,48,2,634,422,1104,0,0,1,4,912,1215,0,2127,1,0,2,1,4,1,2,8,6,1,1,1991.0,1,3,833,4,4,2,72,192,224,0,0,0,0,11,2007,8,4,238000
920,0,3,11029,1,0,3,0,0,0,12,2,2,0,2,6,8,1958,2002,3,1,7,8,2,0.0,0,3,1,2,3,3,0,528,1,411,245,1184,0,0,1,4,1414,0,0,1414,1,0,1,0,3,1,3,6,2,1,1,1990.0,2,2,601,4,4,2,0,51,0,0,190,0,0,5,2008,8,4,176500
921,5,3,8462,1,0,3,0,4,0,20,2,2,0,5,6,5,1994,1994,1,1,5,6,1,105.0,2,2,2,2,1,3,2,814,5,0,114,928,0,0,1,4,936,785,0,1721,0,1,2,1,3,1,2,7,6,0,1,1994.0,1,2,471,4,4,2,300,87,0,0,0,0,0,7,2007,8,4,201000
923,0,3,10237,1,3,3,0,4,0,8,6,2,0,2,6,5,2005,2006,1,1,11,13,2,0.0,2,3,2,2,3,3,2,28,5,0,1288,1316,0,0,1,4,1316,0,0,1316,0,0,2,0,3,1,2,6,6,1,1,2005.0,0,2,397,4,4,2,100,0,0,23,0,0,0,10,2006,6,5,169990
924,11,3,8012,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1994,1,1,8,10,2,0.0,2,3,2,2,3,3,3,165,2,841,598,1604,0,0,1,4,1617,0,0,1617,1,0,2,0,2,1,2,5,6,1,1,1993.0,1,2,533,4,4,2,0,69,0,0,0,0,0,7,2008,8,4,193000
925,0,3,10240,1,3,3,0,4,0,14,2,2,0,2,6,6,1980,1980,1,1,8,10,1,157.0,3,2,1,2,3,3,1,625,3,1061,0,1686,0,4,1,4,1686,0,0,1686,1,0,2,0,3,1,3,7,6,1,1,1980.0,2,2,612,4,4,2,384,131,0,0,0,0,0,5,2006,8,4,207500
926,0,3,15611,1,0,3,0,0,0,14,2,2,0,2,5,6,1977,1977,1,1,11,13,2,0.0,3,3,2,2,3,0,0,767,3,93,266,1126,0,4,1,4,1126,0,0,1126,0,1,2,0,3,1,0,6,6,0,1,1977.0,1,2,540,4,4,2,180,0,0,0,0,0,0,3,2008,8,0,175000
927,5,3,11999,1,3,3,0,4,0,16,2,2,0,5,8,5,2003,2004,3,1,11,13,1,340.0,2,3,2,2,3,3,5,0,5,0,1181,1181,0,0,1,4,1234,1140,0,2374,0,0,2,1,4,1,0,10,6,1,3,2003.0,0,3,656,4,4,2,104,100,0,0,0,0,0,5,2007,8,4,285000
928,5,3,9900,1,3,3,0,4,0,14,1,2,0,5,7,5,1968,1968,1,1,7,8,1,342.0,3,3,1,3,3,3,1,552,5,0,280,832,0,2,1,4,1098,880,0,1978,0,0,2,1,4,1,3,9,6,1,1,1968.0,1,2,486,4,4,2,0,43,0,0,0,0,0,4,2008,8,4,176000
929,0,3,11838,1,3,3,0,4,0,5,2,2,0,2,8,5,2001,2001,3,1,11,13,2,0.0,2,3,2,2,3,0,5,0,5,0,1753,1753,0,0,1,4,1788,0,0,1788,0,0,2,0,3,1,0,7,6,1,1,2001.0,1,2,522,4,4,2,202,151,0,0,0,0,0,6,2009,8,4,236500
930,5,3,13006,1,0,3,0,0,0,8,2,2,0,5,7,5,1997,1997,1,1,5,6,1,285.0,3,3,2,2,3,3,5,0,5,0,964,964,0,2,1,4,993,1243,0,2236,0,0,2,1,4,1,2,8,6,1,3,1997.0,0,2,642,4,4,2,0,0,0,0,0,0,0,11,2006,8,4,222000
931,0,3,8925,1,0,1,0,4,0,23,2,2,0,2,8,5,2007,2007,1,1,11,13,2,0.0,2,3,2,2,3,0,2,16,5,0,1450,1466,0,0,1,4,1466,0,0,1466,0,0,2,0,3,1,2,7,6,0,1,2007.0,0,3,610,4,4,2,100,18,0,0,0,0,0,7,2009,8,4,201000
932,0,3,9100,1,3,3,0,4,0,12,2,2,0,2,5,6,1965,1965,1,1,11,13,2,0.0,3,3,1,3,3,3,1,338,4,466,121,925,0,0,1,4,925,0,0,925,0,1,1,0,2,1,3,5,6,0,5,1965.0,2,1,429,4,4,2,0,0,0,0,0,0,0,7,2009,8,4,117500
933,0,3,11670,1,0,3,0,0,0,21,8,2,0,2,9,5,2006,2006,3,1,11,7,3,302.0,0,3,2,0,1,3,5,0,5,0,1905,1905,0,0,1,4,1905,0,0,1905,0,0,2,0,3,1,0,8,6,1,1,2006.0,0,3,788,4,4,2,0,191,0,0,0,0,0,3,2007,8,4,320000
934,0,3,8487,1,3,3,0,2,0,5,2,2,0,2,7,5,2004,2004,1,1,11,13,1,210.0,2,3,2,2,3,0,2,20,5,0,1480,1500,0,0,1,4,1500,0,0,1500,0,0,2,0,3,1,2,6,6,0,1,2004.0,1,2,570,4,4,2,192,36,0,0,0,0,0,8,2009,8,4,190000
935,0,3,27650,1,1,1,0,4,1,12,3,2,0,2,7,7,1960,2007,0,5,12,14,2,0.0,3,3,1,2,3,1,2,425,5,0,160,585,0,0,1,4,2069,0,0,2069,1,0,2,0,4,1,2,9,6,1,1,1960.0,1,2,505,4,4,2,0,0,0,0,0,0,0,11,2008,8,4,242000
936,1,3,5825,1,0,3,0,4,0,3,2,2,0,2,4,5,1926,1953,1,1,7,8,1,108.0,3,2,2,1,3,2,5,0,5,0,600,600,0,2,1,4,747,0,0,747,0,0,1,0,1,1,3,5,6,0,5,1953.0,2,2,528,4,4,2,0,0,32,0,0,0,0,6,2006,8,4,79900
938,5,3,9675,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,11,13,2,0.0,2,3,2,2,3,2,2,341,5,0,772,1113,0,0,1,4,1113,858,0,1971,0,0,2,1,3,1,2,8,6,1,1,2005.0,1,2,689,4,4,2,0,48,0,0,0,0,0,2,2009,8,4,253000
939,5,3,8760,1,3,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,1,11,13,2,0.0,2,3,2,2,1,2,2,464,5,0,927,1391,0,0,1,4,1391,571,0,1962,0,0,2,1,3,1,2,7,6,0,1,2006.0,1,3,868,4,4,2,0,90,0,0,0,0,0,8,2006,6,5,239799
940,6,3,24090,1,3,3,0,4,0,4,2,2,0,5,7,7,1940,1950,1,1,7,8,2,0.0,3,2,1,3,3,2,5,0,5,0,1032,1032,0,0,1,4,1207,1196,0,2403,0,0,2,0,4,1,3,10,6,2,1,1940.0,2,1,349,4,4,2,56,0,318,0,0,0,0,6,2010,0,4,244400
941,10,3,12640,1,0,3,0,4,0,11,2,2,2,2,6,5,1976,1976,1,1,8,10,2,0.0,3,3,1,3,3,1,4,936,3,396,396,1728,0,4,1,4,1728,0,0,1728,0,0,2,0,4,2,3,8,6,0,1,1976.0,2,2,574,4,4,2,40,0,0,0,0,0,0,7,2006,8,4,150900
942,5,3,8755,1,0,3,0,2,0,8,8,2,0,5,7,5,1999,1999,1,1,11,13,1,298.0,2,3,2,2,3,3,0,772,5,0,220,992,0,0,1,4,1022,1038,0,2060,1,0,2,1,3,1,2,8,6,1,3,1999.0,1,2,390,4,4,2,0,0,0,168,0,0,0,6,2009,8,4,214000
944,10,3,25000,1,3,2,0,4,0,11,2,2,2,2,5,4,1967,1967,1,1,5,10,2,0.0,3,3,1,3,3,0,5,0,5,0,1632,1632,0,4,1,4,1632,0,0,1632,0,0,2,0,4,2,3,8,6,0,1,1967.0,2,2,576,4,4,1,0,0,0,0,0,0,0,6,2007,8,4,143000
945,0,3,14375,1,0,3,1,1,0,23,2,2,0,7,6,6,1958,1958,1,1,5,6,1,541.0,3,3,1,3,3,3,2,111,4,354,354,819,0,2,1,0,1344,0,0,1344,0,1,1,0,3,1,2,7,6,1,2,1958.0,1,2,525,4,4,2,0,118,0,0,233,0,0,1,2009,0,0,137500
