Id,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition,SalePrice
897,30,RM,Reg,Lvl,Inside,Gtl,IDOTRR,1Story,4,1936,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,951,Ex,N,SBrkr,951,0,951,0,1,0,2,TA,6,0,Detchd,1936.0,Unf,1,TA,Y,0,28,WD,Abnorml,106500
898,90,RL,Reg,Lvl,Inside,Gtl,SawyerW,2Story,5,1979,1979,Plywood,None,0.0,TA,TA,Slab,,,,,,0,TA,Y,SBrkr,1120,1120,2240,0,2,0,6,TA,12,0,Detchd,1979.0,Unf,2,TA,Y,154,0,WD,Alloca,142953
899,20,RL,IR1,Lvl,Inside,Gtl,NridgHt,1Story,9,2009,2010,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2330,Ex,Y,SBrkr,2364,0,2364,1,2,1,2,Ex,11,2,Attchd,2009.0,Fin,3,TA,Y,0,67,New,Partial,611657
900,20,RL,Reg,Lvl,Inside,Gtl,Sawyer,1Story,5,1961,1994,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,912,TA,Y,SBrkr,1236,0,1236,0,1,0,3,TA,6,1,Attchd,1961.0,Unf,1,TA,Y,0,0,WD,Normal,135000
901,20,RL,IR1,Lvl,Inside,Gtl,NAmes,1Story,4,1971,1971,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,858,TA,Y,SBrkr,858,0,858,0,1,0,2,TA,4,0,Detchd,1979.0,Unf,1,TA,Y,0,0,WD,Normal,110000
902,20,RL,IR1,Lvl,Inside,Gtl,NAmes,1Story,5,1957,2000,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,Unf,992,TA,Y,SBrkr,1306,0,1306,1,1,0,2,TA,5,0,Detchd,1968.0,Unf,1,TA,Y,0,0,WD,Normal,153000
903,60,RL,Reg,Lvl,Inside,Gtl,Gilbert,2Story,7,2003,2003,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,783,Ex,Y,SBrkr,807,702,1509,0,2,1,3,Gd,8,1,Attchd,2003.0,Fin,2,TA,Y,0,75,WD,Normal,180000
904,20,RL,IR1,HLS,CulDSac,Gtl,Gilbert,1Story,7,2006,2006,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1670,Ex,Y,SBrkr,1670,0,1670,0,2,0,3,Gd,7,1,Attchd,2006.0,RFn,3,TA,Y,144,60,New,Partial,240000
905,20,RL,IR1,Lvl,Inside,Gtl,Sawyer,1Story,5,1967,1967,HdBoard,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,876,TA,Y,SBrkr,902,0,902,0,1,0,3,TA,6,0,Attchd,1967.0,Unf,1,TA,Y,0,0,WD,Normal,125500
906,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1954,1954,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1056,TA,Y,SBrkr,1063,0,1063,1,1,0,3,TA,6,0,Attchd,1954.0,RFn,1,TA,Y,0,0,WD,Normal,128000
907,20,RL,IR1,Lvl,Corner,Gtl,Somerst,1Story,8,2006,2006,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1623,Ex,Y,SBrkr,1636,0,1636,1,2,0,3,Gd,8,1,Attchd,2006.0,RFn,3,TA,Y,0,60,WD,Normal,255000
908,50,RL,IR1,Lvl,Inside,Gtl,Crawfor,1.5Fin,7,1936,1987,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,Unf,1017,Gd,Y,SBrkr,1020,1037,2057,0,1,1,3,Gd,6,1,Attchd,1936.0,Fin,1,Fa,Y,0,0,WD,Normal,250000
909,20,RL,IR1,Low,Inside,Mod,Mitchel,1Story,5,1983,1983,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,ALQ,864,TA,Y,SBrkr,902,0,902,1,1,0,2,TA,5,0,Attchd,1983.0,Unf,2,TA,Y,164,0,WD,Normal,131000
910,60,RL,IR2,Lvl,Inside,Gtl,Gilbert,2Story,6,2005,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,742,Ex,Y,SBrkr,742,742,1484,0,2,1,3,Gd,8,1,Attchd,2005.0,Fin,2,TA,Y,36,24,WD,Normal,174000
911,90,RL,Reg,Lvl,Corner,Gtl,NAmes,2Story,5,1960,1960,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1105,TA,Y,FuseA,1105,1169,2274,0,2,0,5,TA,12,0,Detchd,1960.0,Unf,2,TA,Y,0,0,WD,Normal,154300
912,20,RL,IR1,Lvl,CulDSac,Mod,CollgCr,1Story,5,1977,1989,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,Unf,1268,TA,Y,SBrkr,1268,0,1268,0,1,1,3,Gd,5,0,Detchd,1978.0,Unf,1,TA,Y,173,0,WD,Normal,143500
913,30,RM,Reg,Lvl,Inside,Gtl,BrkSide,1Story,5,1925,1950,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,768,TA,N,SBrkr,1015,0,1015,0,1,0,3,TA,6,0,Detchd,1925.0,Unf,1,TA,Y,0,0,WD,Abnorml,88000
914,90,RH,Reg,HLS,Inside,Gtl,Crawfor,2Story,5,1949,1950,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1001,TA,N,FuseA,1001,1001,2002,0,2,0,4,TA,8,0,2Types,1949.0,Unf,3,TA,Y,0,0,WD,Normal,145000
915,160,FV,Reg,Lvl,Inside,Gtl,Somerst,2Story,6,2009,2009,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,612,Ex,Y,SBrkr,612,612,1224,0,2,1,2,Gd,4,0,Detchd,2009.0,RFn,2,TA,Y,0,234,New,Partial,173733
916,160,RM,Reg,Lvl,Inside,Gtl,MeadowV,2Story,4,1970,1970,CemntBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,546,Fa,Y,SBrkr,546,546,1092,0,1,1,3,TA,6,0,Attchd,1970.0,Unf,1,TA,Y,0,0,WD,Normal,75000
917,20,C (all),Reg,Lvl,Inside,Gtl,IDOTRR,1Story,2,1949,1950,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,480,TA,N,FuseA,480,0,480,1,0,0,1,TA,4,0,Detchd,1958.0,Unf,1,TA,Y,0,0,WD,Abnorml,35311
918,20,RL,Reg,Lvl,Inside,Gtl,Edwards,1Story,4,1956,1956,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1134,Ex,Y,FuseA,1229,0,1229,0,1,0,3,TA,6,0,Attchd,1956.0,RFn,1,TA,Y,0,0,WD,Normal,135000
919,60,RL,IR1,Lvl,Corner,Gtl,SawyerW,2Story,7,1991,1991,HdBoard,None,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,GLQ,1104,Ex,Y,SBrkr,912,1215,2127,1,2,1,4,Gd,8,1,Attchd,1991.0,RFn,3,TA,Y,72,192,WD,Normal,238000
920,20,RL,IR1,Lvl,Corner,Gtl,NAmes,1Story,6,1958,2002,MetalSd,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,BLQ,1184,Ex,Y,SBrkr,1414,0,1414,1,1,0,3,TA,6,1,Attchd,1990.0,Unf,2,TA,Y,0,51,WD,Normal,176500
921,60,RL,IR1,Lvl,Inside,Gtl,SawyerW,2Story,6,1994,1994,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,928,Ex,Y,SBrkr,936,785,1721,0,2,1,3,Gd,7,0,Attchd,1994.0,RFn,2,TA,Y,300,87,WD,Normal,201000
922,90,RL,Reg,Lvl,Inside,Gtl,Edwards,1.5Fin,5,1900,2003,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1272,Gd,Y,SBrkr,1272,928,2200,2,2,2,4,TA,9,0,,,,0,,N,0,70,WD,Normal,145900
923,20,RL,Reg,Lvl,Inside,Gtl,Gilbert,1Story,6,2005,2006,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1316,Ex,Y,SBrkr,1316,0,1316,0,2,0,3,Gd,6,1,Attchd,2005.0,Fin,2,TA,Y,100,0,New,Partial,169990
924,120,RL,Reg,Lvl,Inside,Gtl,SawyerW,1Story,6,1993,1994,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,1604,Ex,Y,SBrkr,1617,0,1617,1,2,0,2,Gd,5,1,Attchd,1993.0,RFn,2,TA,Y,0,69,WD,Normal,193000
925,20,RL,Reg,Lvl,Inside,Gtl,NWAmes,1Story,6,1980,1980,Plywood,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,LwQ,1686,TA,Y,SBrkr,1686,0,1686,1,2,0,3,TA,7,1,Attchd,1980.0,Unf,2,TA,Y,384,131,WD,Normal,207500
926,20,RL,IR1,Lvl,Corner,Gtl,NWAmes,1Story,5,1977,1977,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,LwQ,1126,TA,Y,SBrkr,1126,0,1126,0,2,0,3,Ex,6,0,Attchd,1977.0,RFn,2,TA,Y,180,0,WD,Abnorml,175000
927,60,RL,Reg,Lvl,Inside,Gtl,NridgHt,2Story,8,2003,2004,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1181,Ex,Y,SBrkr,1234,1140,2374,0,2,1,4,Ex,10,1,BuiltIn,2003.0,Fin,3,TA,Y,104,100,WD,Normal,285000
928,60,RL,Reg,Lvl,Inside,Gtl,NWAmes,2Story,7,1968,1968,MetalSd,BrkFace,342.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,832,Gd,Y,SBrkr,1098,880,1978,0,2,1,4,TA,9,1,Attchd,1968.0,RFn,2,TA,Y,0,43,WD,Normal,176000
929,20,RL,Reg,Lvl,Inside,Gtl,CollgCr,1Story,8,2001,2001,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1753,Ex,Y,SBrkr,1788,0,1788,0,2,0,3,Ex,7,1,Attchd,2001.0,RFn,2,TA,Y,202,151,WD,Normal,236500
930,60,RL,IR1,Lvl,Corner,Gtl,Gilbert,2Story,7,1997,1997,HdBoard,BrkFace,285.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,964,Gd,Y,SBrkr,993,1243,2236,0,2,1,4,Gd,8,1,BuiltIn,1997.0,Fin,2,TA,Y,0,0,WD,Normal,222000
931,20,RL,IR1,HLS,Inside,Gtl,Timber,1Story,8,2007,2007,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1466,Ex,Y,SBrkr,1466,0,1466,0,2,0,3,Gd,7,0,Attchd,2007.0,Fin,3,TA,Y,100,18,WD,Normal,201000
932,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1965,1965,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,925,Ex,Y,SBrkr,925,0,925,0,1,0,2,TA,5,0,Detchd,1965.0,Unf,1,TA,Y,0,0,WD,Normal,117500
933,20,RL,IR1,Lvl,Corner,Gtl,Somerst,1Story,9,2006,2006,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,Unf,1905,Ex,Y,SBrkr,1905,0,1905,0,2,0,3,Ex,8,1,Attchd,2006.0,Fin,3,TA,Y,0,191,WD,Normal,320000
934,20,RL,Reg,Lvl,FR2,Gtl,CollgCr,1Story,7,2004,2004,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1500,Ex,Y,SBrkr,1500,0,1500,0,2,0,3,Gd,6,0,Attchd,2004.0,RFn,2,TA,Y,192,36,WD,Normal,190000
935,20,RL,IR2,HLS,Inside,Mod,NAmes,1Story,7,1960,2007,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,585,Ex,Y,SBrkr,2069,0,2069,1,2,0,4,Gd,9,1,Attchd,1960.0,RFn,2,TA,Y,0,0,WD,Normal,242000
936,30,RL,IR1,Lvl,Inside,Gtl,BrkSide,1Story,4,1926,1953,MetalSd,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,Unf,Unf,600,Gd,Y,SBrkr,747,0,747,0,1,0,1,TA,5,0,Detchd,1953.0,Unf,2,TA,Y,0,0,WD,Normal,79900
937,20,RL,Reg,Lvl,Inside,Gtl,SawyerW,1Story,7,2003,2003,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1176,Ex,Y,SBrkr,1200,0,1200,1,2,0,2,Gd,5,0,Attchd,2003.0,RFn,2,TA,Y,0,41,WD,Normal,184900
938,60,RL,Reg,Lvl,Inside,Gtl,Somerst,2Story,7,2005,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1113,Ex,Y,SBrkr,1113,858,1971,0,2,1,3,Gd,8,1,Attchd,2005.0,RFn,2,TA,Y,0,48,WD,Normal,253000
939,60,RL,Reg,Lvl,Inside,Gtl,CollgCr,2Story,7,2006,2006,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,1391,Ex,Y,SBrkr,1391,571,1962,0,2,1,3,Gd,7,0,Attchd,2006.0,RFn,3,TA,Y,0,90,New,Partial,239799
940,70,RL,Reg,Lvl,Inside,Gtl,ClearCr,2Story,7,1940,1950,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,1032,Ex,Y,SBrkr,1207,1196,2403,0,2,0,4,TA,10,2,Attchd,1940.0,Unf,1,TA,Y,56,0,COD,Normal,244400
941,90,RL,IR1,Lvl,Inside,Gtl,Mitchel,1Story,6,1976,1976,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,Rec,LwQ,1728,TA,Y,SBrkr,1728,0,1728,0,2,0,4,TA,8,0,Attchd,1976.0,Unf,2,TA,Y,40,0,WD,Normal,150900
942,60,RL,IR1,Lvl,FR2,Gtl,Gilbert,2Story,7,1999,1999,VinylSd,BrkFace,298.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,992,Ex,Y,SBrkr,1022,1038,2060,1,2,1,3,Gd,8,1,BuiltIn,1999.0,RFn,2,TA,Y,0,0,WD,Normal,214000
943,90,RL,IR1,Lvl,Inside,Gtl,Edwards,1Story,4,1977,1977,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,1440,TA,Y,SBrkr,1440,0,1440,2,2,0,4,TA,8,0,,,,0,,N,321,0,Oth,Abnorml,150000
944,90,RL,Reg,Low,Inside,Gtl,Mitchel,1Story,5,1967,1967,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,1632,TA,Y,SBrkr,1632,0,1632,0,2,0,4,TA,8,0,Attchd,1967.0,Unf,2,TA,P,0,0,WD,Normal,143000
945,20,RL,IR1,Lvl,CulDSac,Gtl,Timber,SLvl,6,1958,1958,HdBoard,BrkFace,541.0,TA,TA,CBlock,TA,TA,No,GLQ,Rec,819,Gd,Y,FuseA,1344,0,1344,0,1,0,3,Gd,7,1,Basment,1958.0,RFn,2,TA,Y,0,118,COD,Abnorml,137500
946,50,RM,Reg,Lvl,Corner,Gtl,OldTown,1.5Fin,5,1890,1996,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,1088,TA,Y,SBrkr,1188,561,1869,0,1,0,2,TA,7,0,Detchd,1963.0,Unf,2,TA,Y,48,0,WD,Normal,124900
947,80,RL,Reg,Lvl,Inside,Gtl,NAmes,SLvl,5,1959,1959,HdBoard,BrkFace,128.0,TA,Gd,CBlock,TA,TA,Av,ALQ,BLQ,1144,TA,Y,SBrkr,1144,0,1144,1,1,0,3,TA,6,1,Attchd,1959.0,RFn,1,TA,Y,86,0,WD,Normal,143000
948,20,RL,Reg,Lvl,Inside,Gtl,Timber,1Story,8,2002,2003,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1616,Ex,Y,SBrkr,1629,0,1629,1,2,0,3,Gd,9,1,Attchd,2002.0,Fin,3,TA,Y,0,252,WD,Normal,270000
949,60,RL,IR1,Lvl,Inside,Gtl,CollgCr,2Story,7,2002,2002,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,,Unf,Unf,936,Ex,Y,SBrkr,936,840,1776,0,2,1,3,Gd,7,1,Attchd,2002.0,RFn,2,TA,Y,144,96,WD,Normal,192500
950,20,RL,Reg,Lvl,Inside,Gtl,NWAmes,1Story,6,1972,2006,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1161,TA,Y,SBrkr,1381,0,1381,1,1,1,3,Gd,5,1,Attchd,1972.0,RFn,2,TA,Y,0,0,WD,Normal,197500
951,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1950,2002,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,864,Gd,Y,SBrkr,864,0,864,1,1,0,3,Gd,5,0,Detchd,1980.0,RFn,2,TA,Y,194,0,WD,Normal,129000
952,20,RH,Reg,Lvl,Corner,Gtl,SawyerW,1Story,5,1965,1965,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,828,Gd,Y,SBrkr,965,0,965,1,1,0,3,TA,6,0,Detchd,1979.0,Unf,1,TA,Y,421,0,WD,Abnorml,119900
953,85,RL,Reg,Lvl,Inside,Gtl,CollgCr,SFoyer,5,1972,2003,WdShing,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,768,Gd,Y,SBrkr,768,0,768,0,1,0,2,TA,5,0,Detchd,1974.0,Fin,1,TA,Y,192,0,WD,Normal,133900
954,60,RL,IR1,Lvl,Inside,Mod,Mitchel,2Story,5,1969,1969,HdBoard,BrkFace,232.0,TA,TA,CBlock,TA,TA,Av,ALQ,LwQ,784,Ex,Y,SBrkr,1168,800,1968,0,2,1,4,TA,7,1,Attchd,1969.0,RFn,2,TA,Y,305,189,WD,Normal,172000
955,90,RL,IR1,Lvl,CulDSac,Gtl,Edwards,SFoyer,6,1975,1975,WdShing,BrkFace,250.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,945,TA,Y,SBrkr,980,0,980,0,2,0,4,TA,4,0,,,,0,,Y,0,0,WD,AdjLand,127500
956,90,RH,IR1,HLS,Inside,Gtl,Crawfor,2Story,6,1946,1950,MetalSd,BrkFace,423.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,979,TA,N,FuseF,979,979,1958,0,2,0,4,TA,8,0,Attchd,1946.0,Unf,2,TA,Y,0,0,WD,Normal,145000
957,160,RM,Reg,Lvl,Inside,Gtl,Blueste,2Story,6,1980,1980,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,561,TA,Y,SBrkr,561,668,1229,0,1,1,2,TA,5,1,Attchd,1980.0,Fin,2,TA,Y,150,0,WD,Normal,124000
958,20,RL,Reg,Lvl,Inside,Gtl,Sawyer,1Story,5,1962,1962,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1057,TA,Y,SBrkr,1057,0,1057,0,1,0,3,TA,6,0,Detchd,1977.0,Fin,2,TA,Y,0,0,WD,Normal,132000
959,20,RL,Reg,Lvl,Inside,Gtl,CollgCr,1Story,7,2003,2003,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1337,Ex,Y,SBrkr,1337,0,1337,1,2,0,3,Gd,6,0,Attchd,2003.0,RFn,2,TA,Y,0,39,WD,Normal,185000
960,160,FV,Reg,Lvl,FR2,Gtl,Somerst,2Story,7,1999,1999,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,696,Ex,Y,SBrkr,696,720,1416,1,2,1,3,Gd,6,0,Detchd,1999.0,Unf,2,TA,Y,0,44,WD,Normal,155000
961,20,RL,IR1,Lvl,Inside,Gtl,BrkSide,1Story,5,1958,2008,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,Unf,858,Gd,Y,SBrkr,858,0,858,1,1,0,2,TA,4,0,,,,0,,Y,117,0,WD,Normal,116500
962,60,RL,IR1,Lvl,Corner,Gtl,NWAmes,2Story,6,1977,1995,HdBoard,BrkFace,424.0,TA,Gd,CBlock,Gd,Gd,No,ALQ,Unf,1330,TA,Y,SBrkr,1542,1330,2872,1,2,1,4,TA,11,1,Attchd,1977.0,Fin,2,TA,Y,550,282,WD,Normal,272000
963,160,RL,Reg,Lvl,Corner,Gtl,NPkVill,2Story,6,1976,1976,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,804,TA,Y,SBrkr,804,744,1548,1,2,1,3,Gd,7,1,Detchd,1976.0,Unf,2,TA,Y,48,0,WD,Normal,155000
964,20,RL,IR1,Lvl,Corner,Gtl,CollgCr,1Story,9,2007,2007,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1800,Ex,Y,SBrkr,1800,0,1800,0,2,0,2,Ex,7,0,Attchd,2007.0,Fin,2,TA,Y,288,136,WD,Normal,239000
965,60,RL,Reg,Lvl,Corner,Gtl,Timber,2Story,7,2002,2003,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,817,Ex,Y,SBrkr,824,1070,1894,1,2,1,4,Gd,8,1,BuiltIn,2002.0,Fin,2,TA,Y,0,40,WD,Normal,214900
966,60,RL,Reg,Lvl,Inside,Gtl,Gilbert,2Story,6,2005,2007,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,783,Ex,Y,SBrkr,783,701,1484,0,2,1,3,Gd,8,1,Attchd,2005.0,Fin,2,TA,Y,0,72,New,Partial,178900
967,50,RL,IR1,HLS,Inside,Gtl,Crawfor,1.5Fin,5,1940,1950,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,Fa,No,Rec,Unf,728,Ex,Y,SBrkr,976,332,1308,1,1,1,2,TA,7,2,Detchd,1940.0,Unf,1,TA,Y,0,70,WD,Normal,160000
968,20,RL,IR1,Lvl,Inside,Gtl,NAmes,1Story,5,1955,1955,Wd Sdng,BrkFace,151.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1098,TA,Y,SBrkr,1098,0,1098,1,1,0,3,TA,6,0,Attchd,1955.0,Unf,1,TA,Y,0,0,WD,Normal,135000
969,50,RM,Reg,Lvl,Inside,Gtl,OldTown,1.5Fin,3,1910,1950,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,600,Fa,N,SBrkr,600,368,968,0,1,0,2,TA,6,0,,,,0,,Y,0,0,WD,Abnorml,37900
970,190,RL,Reg,Lvl,Inside,Gtl,NAmes,SLvl,6,1958,1958,HdBoard,BrkFace,105.0,TA,Fa,CBlock,TA,TA,Gd,ALQ,Unf,588,TA,Y,SBrkr,1095,0,1095,1,1,0,2,TA,6,0,Attchd,1958.0,RFn,1,TA,Y,0,0,ConLD,Normal,140000
971,50,RL,Reg,Lvl,Inside,Gtl,NAmes,1.5Fin,4,1949,1950,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,720,TA,N,FuseA,720,472,1192,0,1,1,4,TA,6,0,,,,0,,Y,0,0,WD,Abnorml,135000
972,160,RL,Reg,Lvl,Inside,Gtl,NridgHt,2Story,7,2003,2004,VinylSd,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,764,Ex,Y,SBrkr,764,862,1626,0,2,0,2,Gd,6,0,BuiltIn,2003.0,RFn,2,TA,Y,0,27,WD,Normal,173000
973,120,RL,Reg,Lvl,Inside,Gtl,SawyerW,1Story,6,1979,1979,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,918,TA,Y,SBrkr,918,0,918,0,2,0,2,TA,5,1,Attchd,1979.0,Unf,1,TA,Y,28,0,WD,Normal,99500
974,20,FV,Reg,Lvl,Corner,Gtl,Somerst,1Story,7,2007,2008,CemntBd,,,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1428,Ex,Y,SBrkr,1428,0,1428,0,2,0,3,Gd,6,0,Attchd,2007.0,Fin,2,TA,Y,0,120,New,Partial,182000
975,70,RL,IR1,Lvl,Corner,Gtl,BrkSide,2Story,7,1910,1993,HdBoard,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,Unf,728,TA,N,SBrkr,1136,883,2019,0,1,0,3,Gd,8,0,Detchd,1997.0,Unf,2,TA,Y,509,135,WD,Normal,167500
976,160,FV,Reg,Lvl,FR2,Gtl,Somerst,2Story,7,2000,2000,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,673,Ex,Y,SBrkr,673,709,1382,1,2,1,3,Gd,6,0,Detchd,2000.0,Unf,2,TA,Y,153,50,WD,Normal,165000
977,30,RL,IR1,Bnk,Inside,Gtl,BrkSide,1Story,4,1923,1958,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,440,TA,Y,FuseA,869,0,869,0,1,0,2,Fa,4,0,,,,0,,Y,0,0,WD,Normal,85500
978,120,FV,IR1,Lvl,Inside,Gtl,Somerst,1Story,7,2006,2007,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1241,Ex,Y,SBrkr,1241,0,1241,1,1,1,1,Gd,4,0,Attchd,2007.0,Fin,2,TA,Y,0,116,New,Partial,199900
979,20,RL,Reg,Bnk,Inside,Mod,Edwards,1Story,4,1954,1954,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,894,Ex,Y,SBrkr,894,0,894,0,1,0,3,TA,5,0,Detchd,1999.0,Unf,2,TA,Y,0,0,WD,Abnorml,110000
980,20,RL,Reg,Lvl,Corner,Gtl,Sawyer,1Story,5,1963,1963,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,Unf,1121,TA,Y,SBrkr,1121,0,1121,1,1,0,3,TA,5,0,Detchd,1963.0,Unf,2,TA,Y,0,80,WD,Normal,139000
981,85,RL,IR1,Lvl,Corner,Gtl,NAmes,SFoyer,7,1961,2007,CemntBd,Stone,210.0,Ex,TA,CBlock,TA,TA,Av,ALQ,Unf,944,Gd,Y,SBrkr,999,0,999,1,1,0,3,Ex,6,0,Attchd,1961.0,RFn,2,TA,Y,144,76,WD,Normal,178400
982,60,RL,IR1,Lvl,Corner,Gtl,NoRidge,2Story,8,1998,1999,VinylSd,BrkFace,975.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1225,Ex,Y,SBrkr,1276,1336,2612,1,2,1,4,Gd,8,1,Attchd,1998.0,Fin,3,TA,Y,250,0,WD,Normal,336000
