Id,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
885,20,RL,7150,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,5,1967,1967,HdBoard,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,BLQ,432,Unf,0,460,892,TA,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,0,Attchd,1967.0,RFn,1,288,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,100000
886,120,FV,5119,IR1,Lvl,CulDSac,Gtl,Somerst,1Story,9,5,1999,2000,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,Ex,Y,SBrkr,1709,0,0,1709,1,0,2,0,2,1,Gd,5,1,Attchd,1999.0,Fin,2,506,TA,Y,97,65,0,0,0,0,0,1,2008,CWD,Abnorml,328900
887,90,RL,8393,Reg,Lvl,Corner,Gtl,NAmes,1Story,5,5,1959,2005,MetalSd,BrkFace,122.0,TA,TA,CBlock,TA,TA,No,LwQ,528,Unf,0,1098,1626,Ex,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,2,TA,8,0,Attchd,2005.0,Fin,2,588,TA,Y,272,54,0,0,0,0,0,6,2006,WD,Family,145000
888,50,RL,16466,IR1,Lvl,Inside,Gtl,Edwards,1.5Fin,5,7,1955,1955,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,816,816,TA,Y,SBrkr,872,521,0,1393,0,0,1,1,3,1,TA,8,0,Attchd,1955.0,Unf,1,300,TA,Y,121,0,0,0,265,0,0,4,2008,WD,Normal,135500
889,20,RL,15865,IR1,Lvl,Inside,Mod,NAmes,1Story,8,6,1970,1970,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351,Rec,823,1043,2217,Ex,Y,SBrkr,2217,0,0,2217,1,0,2,0,4,1,Gd,8,1,Attchd,1970.0,Unf,2,621,TA,Y,81,207,0,0,224,0,0,10,2007,WD,Normal,268000
890,20,RL,12160,Reg,Lvl,Inside,Gtl,NAmes,1Story,6,4,1953,1953,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,1024,Unf,0,481,1505,Ex,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,1,TA,6,1,Attchd,1953.0,RFn,2,505,TA,Y,0,0,0,162,0,0,0,2,2009,WD,Normal,149500
891,50,RL,8064,Reg,Lvl,Corner,Gtl,NAmes,1.5Fin,5,7,1949,2006,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,672,672,Ex,Y,SBrkr,672,252,0,924,0,0,1,0,3,1,TA,6,1,Detchd,2003.0,Unf,2,576,TA,Y,0,0,0,0,0,0,2000,7,2007,WD,Normal,122900
892,60,RL,11184,Reg,Lvl,Inside,Gtl,Sawyer,2Story,6,5,1978,1978,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,226,Rec,500,192,918,Gd,Y,SBrkr,918,765,0,1683,0,0,2,1,3,1,TA,7,1,Attchd,1978.0,RFn,2,440,TA,Y,243,0,0,0,0,0,0,7,2009,WD,Normal,172500
893,20,RL,8414,Reg,Lvl,Inside,Gtl,Sawyer,1Story,6,8,1963,2003,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,663,Unf,0,396,1059,TA,Y,SBrkr,1068,0,0,1068,0,1,1,0,3,1,TA,6,0,Attchd,1963.0,RFn,1,264,TA,Y,192,0,0,0,0,0,0,2,2006,WD,Normal,154500
894,20,RL,13284,Reg,Lvl,Inside,Gtl,Sawyer,1Story,5,5,1954,1954,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,1064,Unf,0,319,1383,TA,Y,SBrkr,1383,0,0,1383,1,0,1,0,3,1,TA,6,1,Attchd,1954.0,Unf,1,354,TA,Y,511,116,0,0,0,0,0,6,2008,WD,Normal,165000
895,90,RL,7018,Reg,Bnk,Inside,Gtl,SawyerW,1Story,5,5,1979,1979,Plywood,None,0.0,TA,TA,Slab,,,,,0,,0,0,0,TA,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,TA,8,0,Attchd,1979.0,Unf,2,400,TA,Y,0,0,0,0,0,0,0,6,2009,WD,Alloca,118858
896,60,RL,7056,Reg,Lvl,Inside,Gtl,NAmes,2Story,6,5,1963,1963,HdBoard,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,BLQ,400,Unf,0,380,780,TA,Y,SBrkr,983,813,0,1796,1,0,1,1,4,1,TA,8,1,Attchd,1963.0,RFn,2,483,TA,Y,0,50,0,0,0,0,0,10,2008,WD,Normal,140000
897,30,RM,8765,Reg,Lvl,Inside,Gtl,IDOTRR,1Story,4,6,1936,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,285,Unf,0,666,951,Ex,N,SBrkr,951,0,0,951,0,0,1,0,2,1,TA,6,0,Detchd,1936.0,Unf,1,327,TA,Y,0,28,0,0,0,0,0,4,2006,WD,Abnorml,106500
898,90,RL,7018,Reg,Lvl,Inside,Gtl,SawyerW,2Story,5,5,1979,1979,Plywood,None,0.0,TA,TA,Slab,,,,,0,,0,0,0,TA,Y,SBrkr,1120,1120,0,2240,0,0,2,0,6,2,TA,12,0,Detchd,1979.0,Unf,2,528,TA,Y,154,0,0,0,0,0,0,6,2009,WD,Alloca,142953
899,20,RL,12919,IR1,Lvl,Inside,Gtl,NridgHt,1Story,9,5,2009,2010,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188,Unf,0,142,2330,Ex,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,Ex,11,2,Attchd,2009.0,Fin,3,820,TA,Y,0,67,0,0,0,0,0,3,2010,New,Partial,611657
900,20,RL,6993,Reg,Lvl,Inside,Gtl,Sawyer,1Story,5,7,1961,1994,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465,Unf,0,447,912,TA,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,TA,6,1,Attchd,1961.0,Unf,1,288,TA,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,135000
901,20,RL,7340,IR1,Lvl,Inside,Gtl,NAmes,1Story,4,6,1971,1971,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,322,Unf,0,536,858,TA,Y,SBrkr,858,0,0,858,0,0,1,0,2,1,TA,4,0,Detchd,1979.0,Unf,1,684,TA,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,110000
902,20,RL,8712,IR1,Lvl,Inside,Gtl,NAmes,1Story,5,7,1957,2000,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860,Unf,0,132,992,TA,Y,SBrkr,1306,0,0,1306,1,0,1,0,2,1,TA,5,0,Detchd,1968.0,Unf,1,756,TA,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,153000
903,60,RL,7875,Reg,Lvl,Inside,Gtl,Gilbert,2Story,7,5,2003,2003,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,783,783,Ex,Y,SBrkr,807,702,0,1509,0,0,2,1,3,1,Gd,8,1,Attchd,2003.0,Fin,2,393,TA,Y,0,75,0,0,0,0,0,7,2006,WD,Normal,180000
904,20,RL,14859,IR1,HLS,CulDSac,Gtl,Gilbert,1Story,7,5,2006,2006,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1670,1670,Ex,Y,SBrkr,1670,0,0,1670,0,0,2,0,3,1,Gd,7,1,Attchd,2006.0,RFn,3,690,TA,Y,144,60,0,0,0,0,0,8,2006,New,Partial,240000
905,20,RL,6173,IR1,Lvl,Inside,Gtl,Sawyer,1Story,5,6,1967,1967,HdBoard,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599,Unf,0,277,876,TA,Y,SBrkr,902,0,0,902,0,0,1,0,3,1,TA,6,0,Attchd,1967.0,Unf,1,288,TA,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,125500
906,20,RL,9920,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,5,1954,1954,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354,LwQ,290,412,1056,TA,Y,SBrkr,1063,0,0,1063,1,0,1,0,3,1,TA,6,0,Attchd,1954.0,RFn,1,280,TA,Y,0,0,164,0,0,0,0,2,2010,WD,Normal,128000
907,20,RL,13501,IR1,Lvl,Corner,Gtl,Somerst,1Story,8,5,2006,2006,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,63,Unf,0,1560,1623,Ex,Y,SBrkr,1636,0,0,1636,1,0,2,0,3,1,Gd,8,1,Attchd,2006.0,RFn,3,865,TA,Y,0,60,0,0,0,0,0,6,2007,WD,Normal,255000
908,50,RL,11500,IR1,Lvl,Inside,Gtl,Crawfor,1.5Fin,7,7,1936,1987,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,223,Unf,0,794,1017,Gd,Y,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,Gd,6,1,Attchd,1936.0,Fin,1,180,Fa,Y,0,0,0,0,322,0,0,6,2006,WD,Normal,250000
909,20,RL,8885,IR1,Low,Inside,Mod,Mitchel,1Story,5,5,1983,1983,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,301,ALQ,324,239,864,TA,Y,SBrkr,902,0,0,902,1,0,1,0,2,1,TA,5,0,Attchd,1983.0,Unf,2,484,TA,Y,164,0,0,0,0,0,0,6,2006,WD,Normal,131000
910,60,RL,12589,IR2,Lvl,Inside,Gtl,Gilbert,2Story,6,5,2005,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,742,742,Ex,Y,SBrkr,742,742,0,1484,0,0,2,1,3,1,Gd,8,1,Attchd,2005.0,Fin,2,390,TA,Y,36,24,0,0,0,0,0,6,2009,WD,Normal,174000
911,90,RL,11600,Reg,Lvl,Corner,Gtl,NAmes,2Story,5,5,1960,1960,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443,Unf,0,662,1105,TA,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,TA,12,0,Detchd,1960.0,Unf,2,480,TA,Y,0,0,0,0,0,0,0,1,2010,WD,Normal,154300
912,20,RL,9286,IR1,Lvl,CulDSac,Mod,CollgCr,1Story,5,7,1977,1989,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196,Unf,0,1072,1268,TA,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,Gd,5,0,Detchd,1978.0,Unf,1,252,TA,Y,173,0,0,0,0,0,0,10,2009,WD,Normal,143500
913,30,RM,6120,Reg,Lvl,Inside,Gtl,BrkSide,1Story,5,7,1925,1950,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,489,Unf,0,279,768,TA,N,SBrkr,1015,0,0,1015,0,0,1,0,3,1,TA,6,0,Detchd,1925.0,Unf,1,450,TA,Y,0,0,112,0,120,0,620,7,2006,WD,Abnorml,88000
914,90,RH,6270,Reg,HLS,Inside,Gtl,Crawfor,2Story,5,6,1949,1950,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284,Unf,0,717,1001,TA,N,FuseA,1001,1001,0,2002,0,0,2,0,4,2,TA,8,0,2Types,1949.0,Unf,3,871,TA,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,145000
915,160,FV,3000,Reg,Lvl,Inside,Gtl,Somerst,2Story,6,5,2009,2009,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,294,Unf,0,318,612,Ex,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,Gd,4,0,Detchd,2009.0,RFn,2,528,TA,Y,0,234,0,0,0,0,0,6,2009,New,Partial,173733
916,160,RM,2001,Reg,Lvl,Inside,Gtl,MeadowV,2Story,4,5,1970,1970,CemntBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,546,Fa,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,0,Attchd,1970.0,Unf,1,286,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,75000
917,20,C (all),9000,Reg,Lvl,Inside,Gtl,IDOTRR,1Story,2,3,1949,1950,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,50,Unf,0,430,480,TA,N,FuseA,480,0,0,480,1,0,0,0,1,1,TA,4,0,Detchd,1958.0,Unf,1,308,TA,Y,0,0,0,0,0,0,0,10,2006,WD,Abnorml,35311
918,20,RL,17140,Reg,Lvl,Inside,Gtl,Edwards,1Story,4,6,1956,1956,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059,Unf,0,75,1134,Ex,Y,FuseA,1229,0,0,1229,0,0,1,0,3,1,TA,6,0,Attchd,1956.0,RFn,1,284,TA,Y,0,0,0,0,0,0,0,4,2009,WD,Normal,135000
919,60,RL,13125,IR1,Lvl,Corner,Gtl,SawyerW,2Story,7,5,1991,1991,HdBoard,None,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,48,GLQ,634,422,1104,Ex,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,1,Gd,8,1,Attchd,1991.0,RFn,3,833,TA,Y,72,192,224,0,0,0,0,11,2007,WD,Normal,238000
920,20,RL,11029,IR1,Lvl,Corner,Gtl,NAmes,1Story,6,8,1958,2002,MetalSd,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,528,BLQ,411,245,1184,Ex,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,1,TA,6,1,Attchd,1990.0,Unf,2,601,TA,Y,0,51,0,0,190,0,0,5,2008,WD,Normal,176500
921,60,RL,8462,IR1,Lvl,Inside,Gtl,SawyerW,2Story,6,5,1994,1994,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,814,Unf,0,114,928,Ex,Y,SBrkr,936,785,0,1721,0,1,2,1,3,1,Gd,7,0,Attchd,1994.0,RFn,2,471,TA,Y,300,87,0,0,0,0,0,7,2007,WD,Normal,201000
922,90,RL,8777,Reg,Lvl,Inside,Gtl,Edwards,1.5Fin,5,7,1900,2003,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084,Unf,0,188,1272,Gd,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,TA,9,0,,,,0,0,,N,0,70,0,0,0,0,0,9,2008,WD,Normal,145900
923,20,RL,10237,Reg,Lvl,Inside,Gtl,Gilbert,1Story,6,5,2005,2006,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,28,Unf,0,1288,1316,Ex,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,Gd,6,1,Attchd,2005.0,Fin,2,397,TA,Y,100,0,0,23,0,0,0,10,2006,New,Partial,169990
924,120,RL,8012,Reg,Lvl,Inside,Gtl,SawyerW,1Story,6,5,1993,1994,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,165,GLQ,841,598,1604,Ex,Y,SBrkr,1617,0,0,1617,1,0,2,0,2,1,Gd,5,1,Attchd,1993.0,RFn,2,533,TA,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,193000
925,20,RL,10240,Reg,Lvl,Inside,Gtl,NWAmes,1Story,6,6,1980,1980,Plywood,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,625,LwQ,1061,0,1686,TA,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,TA,7,1,Attchd,1980.0,Unf,2,612,TA,Y,384,131,0,0,0,0,0,5,2006,WD,Normal,207500
926,20,RL,15611,IR1,Lvl,Corner,Gtl,NWAmes,1Story,5,6,1977,1977,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,767,LwQ,93,266,1126,TA,Y,SBrkr,1126,0,0,1126,0,1,2,0,3,1,Ex,6,0,Attchd,1977.0,RFn,2,540,TA,Y,180,0,0,0,0,0,0,3,2008,WD,Abnorml,175000
927,60,RL,11999,Reg,Lvl,Inside,Gtl,NridgHt,2Story,8,5,2003,2004,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1181,1181,Ex,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,Ex,10,1,BuiltIn,2003.0,Fin,3,656,TA,Y,104,100,0,0,0,0,0,5,2007,WD,Normal,285000
928,60,RL,9900,Reg,Lvl,Inside,Gtl,NWAmes,2Story,7,5,1968,1968,MetalSd,BrkFace,342.0,TA,TA,CBlock,TA,TA,No,BLQ,552,Unf,0,280,832,Gd,Y,SBrkr,1098,880,0,1978,0,0,2,1,4,1,TA,9,1,Attchd,1968.0,RFn,2,486,TA,Y,0,43,0,0,0,0,0,4,2008,WD,Normal,176000
929,20,RL,11838,Reg,Lvl,Inside,Gtl,CollgCr,1Story,8,5,2001,2001,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1753,1753,Ex,Y,SBrkr,1788,0,0,1788,0,0,2,0,3,1,Ex,7,1,Attchd,2001.0,RFn,2,522,TA,Y,202,151,0,0,0,0,0,6,2009,WD,Normal,236500
930,60,RL,13006,IR1,Lvl,Corner,Gtl,Gilbert,2Story,7,5,1997,1997,HdBoard,BrkFace,285.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,964,964,Gd,Y,SBrkr,993,1243,0,2236,0,0,2,1,4,1,Gd,8,1,BuiltIn,1997.0,Fin,2,642,TA,Y,0,0,0,0,0,0,0,11,2006,WD,Normal,222000
931,20,RL,8925,IR1,HLS,Inside,Gtl,Timber,1Story,8,5,2007,2007,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,Ex,Y,SBrkr,1466,0,0,1466,0,0,2,0,3,1,Gd,7,0,Attchd,2007.0,Fin,3,610,TA,Y,100,18,0,0,0,0,0,7,2009,WD,Normal,201000
932,20,RL,9100,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,6,1965,1965,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,338,Rec,466,121,925,Ex,Y,SBrkr,925,0,0,925,0,1,1,0,2,1,TA,5,0,Detchd,1965.0,Unf,1,429,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,117500
933,20,RL,11670,IR1,Lvl,Corner,Gtl,Somerst,1Story,9,5,2006,2006,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1905,1905,Ex,Y,SBrkr,1905,0,0,1905,0,0,2,0,3,1,Ex,8,1,Attchd,2006.0,Fin,3,788,TA,Y,0,191,0,0,0,0,0,3,2007,WD,Normal,320000
934,20,RL,8487,Reg,Lvl,FR2,Gtl,CollgCr,1Story,7,5,2004,2004,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1480,1500,Ex,Y,SBrkr,1500,0,0,1500,0,0,2,0,3,1,Gd,6,0,Attchd,2004.0,RFn,2,570,TA,Y,192,36,0,0,0,0,0,8,2009,WD,Normal,190000
935,20,RL,27650,IR2,HLS,Inside,Mod,NAmes,1Story,7,7,1960,2007,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,425,Unf,0,160,585,Ex,Y,SBrkr,2069,0,0,2069,1,0,2,0,4,1,Gd,9,1,Attchd,1960.0,RFn,2,505,TA,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,242000
936,30,RL,5825,IR1,Lvl,Inside,Gtl,BrkSide,1Story,4,5,1926,1953,MetalSd,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,Unf,0,Unf,0,600,600,Gd,Y,SBrkr,747,0,0,747,0,0,1,0,1,1,TA,5,0,Detchd,1953.0,Unf,2,528,TA,Y,0,0,32,0,0,0,0,6,2006,WD,Normal,79900
937,20,RL,10083,Reg,Lvl,Inside,Gtl,SawyerW,1Story,7,5,2003,2003,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,0,343,1176,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,2,1,Gd,5,0,Attchd,2003.0,RFn,2,555,TA,Y,0,41,0,0,0,0,0,8,2009,WD,Normal,184900
938,60,RL,9675,Reg,Lvl,Inside,Gtl,Somerst,2Story,7,5,2005,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,341,Unf,0,772,1113,Ex,Y,SBrkr,1113,858,0,1971,0,0,2,1,3,1,Gd,8,1,Attchd,2005.0,RFn,2,689,TA,Y,0,48,0,0,0,0,0,2,2009,WD,Normal,253000
939,60,RL,8760,Reg,Lvl,Inside,Gtl,CollgCr,2Story,7,5,2006,2006,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,464,Unf,0,927,1391,Ex,Y,SBrkr,1391,571,0,1962,0,0,2,1,3,1,Gd,7,0,Attchd,2006.0,RFn,3,868,TA,Y,0,90,0,0,0,0,0,8,2006,New,Partial,239799
940,70,RL,24090,Reg,Lvl,Inside,Gtl,ClearCr,2Story,7,7,1940,1950,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,1032,1032,Ex,Y,SBrkr,1207,1196,0,2403,0,0,2,0,4,1,TA,10,2,Attchd,1940.0,Unf,1,349,TA,Y,56,0,318,0,0,0,0,6,2010,COD,Normal,244400
941,90,RL,12640,IR1,Lvl,Inside,Gtl,Mitchel,1Story,6,5,1976,1976,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,Rec,936,LwQ,396,396,1728,TA,Y,SBrkr,1728,0,0,1728,0,0,2,0,4,2,TA,8,0,Attchd,1976.0,Unf,2,574,TA,Y,40,0,0,0,0,0,0,7,2006,WD,Normal,150900
942,60,RL,8755,IR1,Lvl,FR2,Gtl,Gilbert,2Story,7,5,1999,1999,VinylSd,BrkFace,298.0,Gd,TA,PConc,Gd,TA,No,ALQ,772,Unf,0,220,992,Ex,Y,SBrkr,1022,1038,0,2060,1,0,2,1,3,1,Gd,8,1,BuiltIn,1999.0,RFn,2,390,TA,Y,0,0,0,168,0,0,0,6,2009,WD,Normal,214000
943,90,RL,7711,IR1,Lvl,Inside,Gtl,Edwards,1Story,4,3,1977,1977,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1440,Unf,0,0,1440,TA,Y,SBrkr,1440,0,0,1440,2,0,2,0,4,2,TA,8,0,,,,0,0,,N,321,0,0,0,0,0,0,8,2007,Oth,Abnorml,150000
944,90,RL,25000,Reg,Low,Inside,Gtl,Mitchel,1Story,5,4,1967,1967,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1632,1632,TA,Y,SBrkr,1632,0,0,1632,0,0,2,0,4,2,TA,8,0,Attchd,1967.0,Unf,2,576,TA,P,0,0,0,0,0,0,0,6,2007,WD,Normal,143000
945,20,RL,14375,IR1,Lvl,CulDSac,Gtl,Timber,SLvl,6,6,1958,1958,HdBoard,BrkFace,541.0,TA,TA,CBlock,TA,TA,No,GLQ,111,Rec,354,354,819,Gd,Y,FuseA,1344,0,0,1344,0,1,1,0,3,1,Gd,7,1,Basment,1958.0,RFn,2,525,TA,Y,0,118,0,0,233,0,0,1,2009,COD,Abnorml,137500
946,50,RM,8820,Reg,Lvl,Corner,Gtl,OldTown,1.5Fin,5,6,1890,1996,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,1088,Unf,0,0,1088,TA,Y,SBrkr,1188,561,120,1869,0,0,1,0,2,1,TA,7,0,Detchd,1963.0,Unf,2,456,TA,Y,48,0,244,0,0,0,0,9,2009,WD,Normal,124900
947,80,RL,8163,Reg,Lvl,Inside,Gtl,NAmes,SLvl,5,6,1959,1959,HdBoard,BrkFace,128.0,TA,Gd,CBlock,TA,TA,Av,ALQ,748,BLQ,294,102,1144,TA,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,1,Attchd,1959.0,RFn,1,796,TA,Y,86,0,0,0,0,0,0,3,2006,WD,Normal,143000
948,20,RL,14536,Reg,Lvl,Inside,Gtl,Timber,1Story,8,5,2002,2003,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,0,316,1616,Ex,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,Gd,9,1,Attchd,2002.0,Fin,3,808,TA,Y,0,252,0,0,0,0,0,11,2007,WD,Normal,270000
949,60,RL,14006,IR1,Lvl,Inside,Gtl,CollgCr,2Story,7,5,2002,2002,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,,Unf,0,Unf,0,936,936,Ex,Y,SBrkr,936,840,0,1776,0,0,2,1,3,1,Gd,7,1,Attchd,2002.0,RFn,2,474,TA,Y,144,96,0,0,0,0,0,2,2006,WD,Normal,192500
950,20,RL,9360,Reg,Lvl,Inside,Gtl,NWAmes,1Story,6,7,1972,2006,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,982,Unf,0,179,1161,TA,Y,SBrkr,1381,0,0,1381,1,0,1,1,3,1,Gd,5,1,Attchd,1972.0,RFn,2,676,TA,Y,0,0,0,0,0,0,0,3,2010,WD,Normal,197500
951,20,RL,7200,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,8,1950,2002,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,398,BLQ,149,317,864,Gd,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,Gd,5,0,Detchd,1980.0,RFn,2,720,TA,Y,194,0,0,0,0,0,0,7,2007,WD,Normal,129000
952,20,RH,7800,Reg,Lvl,Corner,Gtl,SawyerW,1Story,5,5,1965,1965,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,641,Unf,0,187,828,Gd,Y,SBrkr,965,0,0,965,1,0,1,0,3,1,TA,6,0,Detchd,1979.0,Unf,1,300,TA,Y,421,0,0,0,0,0,0,7,2006,WD,Abnorml,119900
953,85,RL,7200,Reg,Lvl,Inside,Gtl,CollgCr,SFoyer,5,8,1972,2003,WdShing,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,660,Unf,0,108,768,Gd,Y,SBrkr,768,0,0,768,0,1,1,0,2,1,TA,5,0,Detchd,1974.0,Fin,1,396,TA,Y,192,0,0,0,0,0,0,4,2009,WD,Normal,133900
954,60,RL,11075,IR1,Lvl,Inside,Mod,Mitchel,2Story,5,4,1969,1969,HdBoard,BrkFace,232.0,TA,TA,CBlock,TA,TA,Av,ALQ,562,LwQ,193,29,784,Ex,Y,SBrkr,1168,800,0,1968,0,1,2,1,4,1,TA,7,1,Attchd,1969.0,RFn,2,530,TA,Y,305,189,0,0,0,0,400,9,2008,WD,Normal,172000
